filename	comment	preds	stripped_code
jperfetto-OpenPCR-1585d96/usb/LUFA101122/Demos/Host/Incomplete/BluetoothHost/Lib/BluetoothHCICommands.c	Bluetooth HCI processing task. This task should be called repeatedly the main Bluetooth stack task to manage the HCI processing state.	0	"void Bluetooth_HCITask(void) {
  BT_HCICommand_Header_t HCICommandHeader;

  switch (Bluetooth_State.CurrentHCIState) {
  case Bluetooth_ProcessEvents:
    Pipe_SelectPipe(BLUETOOTH_EVENTS_PIPE);
    Pipe_Unfreeze();

    if (Pipe_IsReadWriteAllowed()) {
      BT_HCIEvent_Header_t HCIEventHeader;

      Pipe_Read_Stream_LE(&HCIEventHeader, sizeof(HCIEventHeader));

      uint8_t EventParams[HCIEventHeader.ParameterLength];

      Pipe_Read_Stream_LE(&EventParams, HCIEventHeader.ParameterLength);
      Pipe_ClearIN();

      BT_HCI_DEBUG(1, ""Event Received (0x%02X)"", HCIEventHeader.EventCode);

      switch (HCIEventHeader.EventCode) {
      case EVENT_COMMAND_COMPLETE:
        BT_HCI_DEBUG(1, ""<< Command Complete"");

        switch (((BT_HCIEvent_CommandComplete_t *)&EventParams)->Opcode) {
        case (OGF_CTRLR_INFORMATIONAL | OCF_CTRLR_INFORMATIONAL_READBDADDR):

          memcpy(
              Bluetooth_State.LocalBDADDR,
              &((BT_HCIEvent_CommandComplete_t *)&EventParams)->ReturnParams[1],
              sizeof(Bluetooth_State.LocalBDADDR));
          break;
        }

        Bluetooth_State.CurrentHCIState = Bluetooth_State.NextHCIState;
        break;
      case EVENT_COMMAND_STATUS:
        BT_HCI_DEBUG(1, ""<< Command Status"");
        BT_HCI_DEBUG(2, ""-- Status Code: 0x%02X"",
                     (((BT_HCIEvent_CommandStatus_t *)&EventParams)->Status));

        if (((BT_HCIEvent_CommandStatus_t *)&EventParams)->Status)
          Bluetooth_State.CurrentHCIState = Bluetooth_Init;
        break;
      case EVENT_CONNECTION_REQUEST:
        BT_HCI_DEBUG(1, ""<< Connection Request"");
        BT_HCI_DEBUG(
            2, ""-- Link Type: 0x%02X"",
            (((BT_HCIEvent_ConnectionRequest_t *)&EventParams)->LinkType));

        memcpy(
            Bluetooth_TempDeviceAddress,
            &((BT_HCIEvent_ConnectionRequest_t *)&EventParams)->RemoteAddress,
            sizeof(Bluetooth_TempDeviceAddress));

        bool IsACLConnection =
            (((BT_HCIEvent_ConnectionRequest_t *)&EventParams)->LinkType ==
             0x01);

        Bluetooth_State.CurrentHCIState =
            (Bluetooth_Connection.IsConnected || !(IsACLConnection) ||
             !(Bluetooth_ConnectionRequest(Bluetooth_TempDeviceAddress)))
                ? Bluetooth_Conn_RejectConnection
                : Bluetooth_Conn_AcceptConnection;

        BT_HCI_DEBUG(
            2, ""-- Connection %S"",
            (Bluetooth_State.CurrentHCIState == Bluetooth_Conn_RejectConnection)
                ? PSTR(""REJECTED"")
                : PSTR(""ACCEPTED""));

        break;
      case EVENT_PIN_CODE_REQUEST:
        BT_HCI_DEBUG(1, ""<< Pin Code Request"");

        memcpy(Bluetooth_TempDeviceAddress,
               &((BT_HCIEvent_PinCodeReq_t *)&EventParams)->RemoteAddress,
               sizeof(Bluetooth_TempDeviceAddress));

        Bluetooth_State.CurrentHCIState = Bluetooth_Conn_SendPINCode;
        break;
      case EVENT_LINK_KEY_REQUEST:
        BT_HCI_DEBUG(1, ""<< Link Key Request"");

        memcpy(Bluetooth_TempDeviceAddress,
               &((BT_HCIEvent_LinkKeyReq_t *)&EventParams)->RemoteAddress,
               sizeof(Bluetooth_TempDeviceAddress));

        Bluetooth_State.CurrentHCIState = Bluetooth_Conn_SendLinkKeyNAK;
        break;
      case EVENT_CONNECTION_COMPLETE:
        BT_HCI_DEBUG(1, ""<< Connection Complete"");
        BT_HCI_DEBUG(2, ""-- Handle: 0x%04X"",
                     ((BT_HCIEvent_ConnectionComplete_t *)&EventParams)
                         ->ConnectionHandle);

        memcpy(
            Bluetooth_Connection.RemoteAddress,
            &((BT_HCIEvent_ConnectionComplete_t *)&EventParams)->RemoteAddress,
            sizeof(Bluetooth_TempDeviceAddress));

        Bluetooth_Connection.ConnectionHandle =
            ((BT_HCIEvent_ConnectionComplete_t *)&EventParams)
                ->ConnectionHandle;
        Bluetooth_Connection.IsConnected = true;

        Bluetooth_ConnectionComplete();
        break;
      case EVENT_DISCONNECTION_COMPLETE:
        BT_HCI_DEBUG(1, ""<< Disconnection Complete"");

        Bluetooth_Connection.IsConnected = false;

        Bluetooth_DisconnectionComplete();
        break;
      }
    }

    Pipe_Freeze();

    break;
  case Bluetooth_Init:
    BT_HCI_DEBUG(1, ""# Init"");

    Bluetooth_State.IsInitialized = false;

    memset(&Bluetooth_Connection, 0x00, sizeof(Bluetooth_Connection));

    Bluetooth_State.CurrentHCIState = Bluetooth_Init_Reset;
    break;
  case Bluetooth_Init_Reset:
    BT_HCI_DEBUG(1, ""# Reset"");

    HCICommandHeader = (BT_HCICommand_Header_t){
      OpCode : (OGF_CTRLR_BASEBAND | OCF_CTRLR_BASEBAND_RESET),
      ParameterLength : 0,
    };

    Bluetooth_SendHCICommand(&HCICommandHeader, NULL, 0);

    Bluetooth_State.NextHCIState = Bluetooth_Init_ReadBufferSize;
    Bluetooth_State.CurrentHCIState = Bluetooth_ProcessEvents;
    break;
  case Bluetooth_Init_ReadBufferSize:
    BT_HCI_DEBUG(1, ""# Read Buffer Size"");

    HCICommandHeader = (BT_HCICommand_Header_t){
      OpCode :
          (OGF_CTRLR_INFORMATIONAL | OCF_CTRLR_INFORMATIONAL_READBUFFERSIZE),
      ParameterLength : 0,
    };

    Bluetooth_SendHCICommand(&HCICommandHeader, NULL, 0);

    Bluetooth_State.NextHCIState = Bluetooth_Init_GetBDADDR;
    Bluetooth_State.CurrentHCIState = Bluetooth_ProcessEvents;
    break;
  case Bluetooth_Init_GetBDADDR:
    BT_HCI_DEBUG(1, ""# Get BDADDR"");

    HCICommandHeader = (BT_HCICommand_Header_t){
      OpCode : (OGF_CTRLR_INFORMATIONAL | OCF_CTRLR_INFORMATIONAL_READBDADDR),
      ParameterLength : 0,
    };

    Bluetooth_SendHCICommand(&HCICommandHeader, NULL, 0);

    Bluetooth_State.NextHCIState = Bluetooth_Init_SetLocalName;
    Bluetooth_State.CurrentHCIState = Bluetooth_ProcessEvents;
    break;
  case Bluetooth_Init_SetLocalName:
    BT_HCI_DEBUG(1, ""# Set Local Name"");

    HCICommandHeader = (BT_HCICommand_Header_t){
      OpCode : (OGF_CTRLR_BASEBAND | OCF_CTRLR_BASEBAND_WRITE_LOCAL_NAME),
      ParameterLength : 248,
    };

    Bluetooth_SendHCICommand(&HCICommandHeader,
                             Bluetooth_DeviceConfiguration.Name,
                             strlen(Bluetooth_DeviceConfiguration.Name));

    Bluetooth_State.NextHCIState = Bluetooth_Init_SetDeviceClass;
    Bluetooth_State.CurrentHCIState = Bluetooth_ProcessEvents;
    break;
  case Bluetooth_Init_SetDeviceClass:
    BT_HCI_DEBUG(1, ""# Set Device Class"");

    HCICommandHeader = (BT_HCICommand_Header_t){
      OpCode : (OGF_CTRLR_BASEBAND | OCF_CTRLR_BASEBAND_WRITE_CLASS_OF_DEVICE),
      ParameterLength : 3,
    };

    Bluetooth_SendHCICommand(&HCICommandHeader,
                             &Bluetooth_DeviceConfiguration.Class, 3);

    Bluetooth_State.NextHCIState = Bluetooth_Init_WriteScanEnable;
    Bluetooth_State.CurrentHCIState = Bluetooth_ProcessEvents;
    break;
  case Bluetooth_Init_WriteScanEnable:
    BT_HCI_DEBUG(1, ""# Write Scan Enable"");

    HCICommandHeader = (BT_HCICommand_Header_t){
      OpCode : (OGF_CTRLR_BASEBAND | OCF_CTRLR_BASEBAND_WRITE_SCAN_ENABLE),
      ParameterLength : 1,
    };

    uint8_t Interval = BT_SCANMODE_InquiryAndPageScans;

    Bluetooth_SendHCICommand(&HCICommandHeader, &Interval, 1);

    Bluetooth_State.NextHCIState = Bluetooth_Init_FinalizeInit;
    Bluetooth_State.CurrentHCIState = Bluetooth_ProcessEvents;
    break;
  case Bluetooth_Init_FinalizeInit:
    Bluetooth_State.IsInitialized = true;

    Bluetooth_StackInitialized();

    Bluetooth_State.NextHCIState = Bluetooth_ProcessEvents;
    Bluetooth_State.CurrentHCIState = Bluetooth_ProcessEvents;
    break;
  case Bluetooth_Conn_AcceptConnection:
    BT_HCI_DEBUG(1, ""# Accept Connection"");

    HCICommandHeader = (BT_HCICommand_Header_t){
      OpCode : (OGF_LINK_CONTROL | OCF_LINK_CONTROL_ACCEPT_CONNECTION_REQUEST),
      ParameterLength : sizeof(BT_HCICommand_AcceptConnectionReq_t),
    };

    BT_HCICommand_AcceptConnectionReq_t AcceptConnectionParams;
    memcpy(AcceptConnectionParams.RemoteAddress, Bluetooth_TempDeviceAddress,
           sizeof(AcceptConnectionParams.RemoteAddress));
    AcceptConnectionParams.SlaveRole = true;

    Bluetooth_SendHCICommand(&HCICommandHeader, &AcceptConnectionParams,
                             sizeof(BT_HCICommand_AcceptConnectionReq_t));

    Bluetooth_State.CurrentHCIState = Bluetooth_ProcessEvents;
    break;
  case Bluetooth_Conn_RejectConnection:
    BT_HCI_DEBUG(1, ""# Reject Connection"");

    HCICommandHeader = (BT_HCICommand_Header_t){
      OpCode : (OGF_LINK_CONTROL | OCF_LINK_CONTROL_REJECT_CONNECTION_REQUEST),
      ParameterLength : sizeof(BT_HCICommand_RejectConnectionReq_t),
    };

    BT_HCICommand_RejectConnectionReq_t RejectConnectionParams;
    memcpy(RejectConnectionParams.RemoteAddress, Bluetooth_TempDeviceAddress,
           sizeof(RejectConnectionParams.RemoteAddress));
    RejectConnectionParams.Reason = Bluetooth_Connection.IsConnected
                                        ? ERROR_LIMITED_RESOURCES
                                        : ERROR_UNACCEPTABLE_BDADDR;

    Bluetooth_SendHCICommand(&HCICommandHeader, &RejectConnectionParams,
                             sizeof(BT_HCICommand_RejectConnectionReq_t));

    Bluetooth_State.CurrentHCIState = Bluetooth_ProcessEvents;
    break;
  case Bluetooth_Conn_SendPINCode:
    BT_HCI_DEBUG(1, ""# Send Pin Code"");

    HCICommandHeader = (BT_HCICommand_Header_t){
      OpCode : (OGF_LINK_CONTROL | OCF_LINK_CONTROL_PIN_CODE_REQUEST_REPLY),
      ParameterLength : sizeof(BT_HCICommand_PinCodeResp_t),
    };

    BT_HCICommand_PinCodeResp_t PINCodeRequestParams;
    memcpy(PINCodeRequestParams.RemoteAddress, Bluetooth_TempDeviceAddress,
           sizeof(PINCodeRequestParams.RemoteAddress));
    PINCodeRequestParams.PINCodeLength =
        strlen(Bluetooth_DeviceConfiguration.PINCode);
    memcpy(PINCodeRequestParams.PINCode, Bluetooth_DeviceConfiguration.PINCode,
           sizeof(PINCodeRequestParams.PINCode));

    Bluetooth_SendHCICommand(&HCICommandHeader, &PINCodeRequestParams,
                             sizeof(BT_HCICommand_PinCodeResp_t));

    Bluetooth_State.CurrentHCIState = Bluetooth_ProcessEvents;
    break;
  case Bluetooth_Conn_SendLinkKeyNAK:
    BT_HCI_DEBUG(1, ""# Send Link Key NAK"");

    HCICommandHeader = (BT_HCICommand_Header_t){
      OpCode : (OGF_LINK_CONTROL | OCF_LINK_CONTROL_LINK_KEY_REQUEST_NEG_REPLY),
      ParameterLength : sizeof(BT_HCICommand_LinkKeyNAKResp_t),
    };

    BT_HCICommand_LinkKeyNAKResp_t LinkKeyNAKParams;
    memcpy(LinkKeyNAKParams.RemoteAddress, Bluetooth_TempDeviceAddress,
           sizeof(LinkKeyNAKParams.RemoteAddress));

    Bluetooth_SendHCICommand(&HCICommandHeader, &LinkKeyNAKParams,
                             sizeof(BT_HCICommand_LinkKeyNAKResp_t));

    Bluetooth_State.CurrentHCIState = Bluetooth_ProcessEvents;
    break;
  }
}"
Samsung-RT-OCF-fd41fc4/security/tools/json2cbor_src/src/floats_ctrls.c	Constructs a new ctrl item The width cannot be changed once the item is created	2	"cbor_item_t *cbor_new_ctrl() {
  cbor_item_t *item = _CBOR_MALLOC(sizeof(cbor_item_t));
  *item = (cbor_item_t){
      .type = CBOR_TYPE_FLOAT_CTRL,
      .data = NULL,
      .refcount = 1,
      .metadata = {.float_ctrl_metadata = {.width = CBOR_FLOAT_0,
                                           .ctrl = CBOR_CTRL_NONE}}};
  return item;
}"
AltSysrq-avalanche-a3f4bfd/bootstrap-runtime/src/runtime/-intrinsics/eh.c	"The defer intrinsic macro. Syntax: ""defer"" {statement} body... {statement} ::= block | syntax-unit+ If statement is a single block, the contents of the block are evaluated as described below. Otherwise, the statement resulting from the remaning syntax units in the defer statement are used. All statements following the defer are used as its body. Semantics: The defer macro has exactly the same semantics as try { body } finally { statement } Rationale: This defer construct is intended to serve much the same purpose as the construct of the same name in Go, providing a convenient way to guarantee destruction of a resource which is located in source immediately after its acquisition and which doesn't require adding another level of explicit nesting / indentation. Note that it has very different semantics than the defer statement in Go. Go requires the statement to be a function call and evaluates its arguments when the defer statement is encountered; Avalanche allows any statement (or even group of statements), but evaluates nothing until the defer statement is actually run. Furthermore, Go defer statements add elements to a stack of pending actions which occur when the function exits, while Avalanche's defer takes effect when the lexical scope is exited. In the majority of cases, the two end up being mostly equivalent. When they do differ, lexical scoping is felt to usually be more useful. The use of lexical scoping also greatly diminishes the need to evaluate parameters early; furthermore, evaluating nothing until the deferred statement is executed permits inspecting the results of the body. It is possible to construct a Go-like defer using Avalanche defer, but the reverse is not possible."	2	"ava_macro_subst_result ava_intr_defer_subst(
    const struct ava_symbol_s *self, ava_macsub_context *context,
    const ava_parse_statement *statement, const ava_parse_unit *provoker,
    ava_bool *consumed_other_statements) {
  const ava_parse_unit *finally_begin, *finally_end;
  ava_intr_try *this;

  finally_begin = TAILQ_NEXT(provoker, next);
  assert(finally_begin);
  finally_end = TAILQ_LAST(&statement->units, ava_parse_unit_list_s);

  this = ava_intr_try_new(context, provoker, 0);
  this->expression_form = ava_false;
  this->is_defer = ava_true;
  if (finally_begin == finally_end && ava_put_block == finally_begin->type) {
    this->finally = ava_macsub_run_contents(context, finally_begin);
  } else {
    this->finally = ava_macsub_run_units(context, finally_begin, finally_end);
  }
  this->body = ava_macsub_run_from(context, &this->header.location,
                                   TAILQ_NEXT(statement, next), ava_isrp_void);

  *consumed_other_statements = ava_true;
  return (ava_macro_subst_result){
      .status = ava_mss_done,
      .v = {.node = (ava_ast_node *)this},
  };
}"
w4ilun-pocket-keyboard-d87c861/firmware/tmk_core/protocol/lufa/LUFA-git/Demos/Host/LowLevel/VirtualSerialHost/VirtualSerialHost.c	Event handler for the USB_DeviceEnumerationComplete event. This indicates that a device has been successfully enumerated by the host and is now ready to be used by the application.	0	"void EVENT_USB_Host_DeviceEnumerationComplete(void) {
  puts_P(PSTR(""Getting Config Data.\r\n""));

  uint8_t ErrorCode;

  if ((ErrorCode = ProcessConfigurationDescriptor()) != SuccessfulConfigRead) {
    if (ErrorCode == ControlError)
      puts_P(PSTR(ESC_FG_RED ""Control Error (Get Configuration).\r\n""));
    else
      puts_P(PSTR(ESC_FG_RED ""Invalid Device.\r\n""));

    printf_P(PSTR("" -- Error Code: %d\r\n"" ESC_FG_WHITE), ErrorCode);

    LEDs_SetAllLEDs(LEDMASK_USB_ERROR);
    return;
  }

  if ((ErrorCode = USB_Host_SetDeviceConfiguration(1)) !=
      HOST_SENDCONTROL_Successful) {
    printf_P(PSTR(ESC_FG_RED ""Control Error (Set Configuration).\r\n""
                             "" -- Error Code: %d\r\n"" ESC_FG_WHITE),
             ErrorCode);

    LEDs_SetAllLEDs(LEDMASK_USB_ERROR);
    return;
  }

  CDC_LineEncoding_t LineEncoding = {.BaudRateBPS = 9600,
                                     .CharFormat = CDC_LINEENCODING_OneStopBit,
                                     .ParityType = CDC_PARITY_None,
                                     .DataBits = 8};

  USB_ControlRequest = (USB_Request_Header_t){
      .bmRequestType = (REQDIR_HOSTTODEVICE | REQTYPE_CLASS | REQREC_INTERFACE),
      .bRequest = CDC_REQ_SetLineEncoding,
      .wValue = 0,
      .wIndex = 0,
      .wLength = sizeof(LineEncoding),
  };

  Pipe_SelectPipe(PIPE_CONTROLPIPE);
  if (USB_Host_SendControlRequest(&LineEncoding) !=
      HOST_SENDCONTROL_Successful) {
    printf_P(PSTR(ESC_FG_RED ""Control Error (Set Line Encoding).\r\n""
                             "" -- Error Code: %d\r\n"" ESC_FG_WHITE),
             ErrorCode);

    LEDs_SetAllLEDs(LEDMASK_USB_ERROR);
    return;
  }

  puts_P(PSTR(""CDC Device Enumerated.\r\n""));
  LEDs_SetAllLEDs(LEDMASK_USB_READY);
}"
metalll-voip-rtsp_IOS-ec4f363/ffmpeg-3.2/libavfilter/avfilter.c	"Negotiate the media format, dimensions, etc of all inputs to a filter."	2	"int avfilter_config_links(AVFilterContext *filter) {
  int (*config_link)(AVFilterLink *);
  unsigned i;
  int ret;

  for (i = 0; i < filter->nb_inputs; i++) {
    AVFilterLink *link = filter->inputs[i];
    AVFilterLink *inlink;

    if (!link)
      continue;
    if (!link->src || !link->dst) {
      av_log(filter, AV_LOG_ERROR,
             ""Not all input and output are properly linked (%d).\n"", i);
      return AVERROR(EINVAL);
    }

    inlink = link->src->nb_inputs ? link->src->inputs[0] : NULL;
    link->current_pts = link->current_pts_us = AV_NOPTS_VALUE;

    switch (link->init_state) {
    case AVLINK_INIT:
      continue;
    case AVLINK_STARTINIT:
      av_log(filter, AV_LOG_INFO, ""circular filter chain detected\n"");
      return 0;
    case AVLINK_UNINIT:
      link->init_state = AVLINK_STARTINIT;

      if ((ret = avfilter_config_links(link->src)) < 0)
        return ret;

      if (!(config_link = link->srcpad->config_props)) {
        if (link->src->nb_inputs != 1) {
          av_log(link->src, AV_LOG_ERROR,
                 ""Source filters and filters ""
                 ""with more than one input ""
                 ""must set config_props() ""
                 ""callbacks on all outputs\n"");
          return AVERROR(EINVAL);
        }
      } else if ((ret = config_link(link)) < 0) {
        av_log(link->src, AV_LOG_ERROR,
               ""Failed to configure output pad on %s\n"", link->src->name);
        return ret;
      }

      switch (link->type) {
      case AVMEDIA_TYPE_VIDEO:
        if (!link->time_base.num && !link->time_base.den)
          link->time_base = inlink ? inlink->time_base : AV_TIME_BASE_Q;

        if (!link->sample_aspect_ratio.num && !link->sample_aspect_ratio.den)
          link->sample_aspect_ratio =
              inlink ? inlink->sample_aspect_ratio : (AVRational){1, 1};

        if (inlink) {
          if (!link->frame_rate.num && !link->frame_rate.den)
            link->frame_rate = inlink->frame_rate;
          if (!link->w)
            link->w = inlink->w;
          if (!link->h)
            link->h = inlink->h;
        } else if (!link->w || !link->h) {
          av_log(link->src, AV_LOG_ERROR,
                 ""Video source filters must set their output link's ""
                 ""width and height\n"");
          return AVERROR(EINVAL);
        }
        break;

      case AVMEDIA_TYPE_AUDIO:
        if (inlink) {
          if (!link->time_base.num && !link->time_base.den)
            link->time_base = inlink->time_base;
        }

        if (!link->time_base.num && !link->time_base.den)
          link->time_base = (AVRational){1, link->sample_rate};
      }

      if (link->src->nb_inputs && link->src->inputs[0]->hw_frames_ctx &&
          !link->hw_frames_ctx) {
        AVHWFramesContext *input_ctx =
            (AVHWFramesContext *)link->src->inputs[0]->hw_frames_ctx->data;

        if (input_ctx->format == link->format) {
          link->hw_frames_ctx =
              av_buffer_ref(link->src->inputs[0]->hw_frames_ctx);
          if (!link->hw_frames_ctx)
            return AVERROR(ENOMEM);
        }
      }

      if ((config_link = link->dstpad->config_props))
        if ((ret = config_link(link)) < 0) {
          av_log(link->dst, AV_LOG_ERROR,
                 ""Failed to configure input pad on %s\n"", link->dst->name);
          return ret;
        }

      link->init_state = AVLINK_INIT;
    }
  }

  return 0;
}"
tsani-tetrefis-02d47ef/rng.c	Constructs a linear congruential PRNG using current time as a seed.	2	"RNG load_rng(EFI_STATUS *status) {

  EFI_TIME time;
  if (EFI_ERROR((*status = RT->GetTime(&time, NULL))))
    return (RNG){};

  *status = EFI_SUCCESS;

  UINT32 s = (time.Hour * 60 + time.Minute * 60) + time.Second;
  return make_rng(s);
}"
kernkonzept-l4re-core-0dd677e/l4sys/include/__timeout.h	Get relative timeout consisting of mantissa and exponent.	2	"l4_timeout_s l4_timeout_rel(unsigned man, unsigned exp) L4_NOTHROW {
  return (l4_timeout_s){(l4_uint16_t)((man & 0x3ff) | ((exp << 10) & 0x7c00))};
}"
Lyndir-MasterPassword-10be587/core/c/src/mpw-marshal.c	"Create a new question attached to the given site object, ready for marshalling."	2	"MPMarshalledQuestion *mpw_marshal_question(MPMarshalledSite *site,
                                           const char *keyword) {

  if (!mpw_realloc(&site->questions, NULL,
                   sizeof(MPMarshalledQuestion) * ++site->questions_count))
    return NULL;
  if (!keyword)
    keyword = """";

  MPMarshalledQuestion *question = &site->questions[site->questions_count - 1];
  *question = (MPMarshalledQuestion){
      .keyword = mpw_strdup(keyword),
      .content = NULL,
      .type = MPResultTypeTemplatePhrase,
  };
  return question;
}"
PJK-libcbor-87f977e/src/cbor/floats_ctrls.c	Constructs a new ctrl item The width cannot be changed once the item is created	2	"cbor_item_t *cbor_new_ctrl() {
  cbor_item_t *item = _CBOR_MALLOC(sizeof(cbor_item_t));
  _CBOR_NOTNULL(item);

  *item = (cbor_item_t){
      .type = CBOR_TYPE_FLOAT_CTRL,
      .data = NULL,
      .refcount = 1,
      .metadata = {.float_ctrl_metadata = {.width = CBOR_FLOAT_0,
                                           .ctrl = CBOR_CTRL_NONE}}};
  return item;
}"
mattbeghin-FFmpegHapGlPlayer-8053312/dependencies/Windows/x86_64/ffmpeg/include/libavutil/softfloat_ieee754.h	Make a softfloat out of the bitstream. Assumes the bits are in the form as defined by the IEEE 754 spec.	2	"static inline SoftFloat_IEEE754 av_bits2sf_ieee754(uint32_t n) {
  return ((SoftFloat_IEEE754){(n & 0x80000000UL), (n & 0x7FFFFFUL),
                              (n & 0x7F800000UL)});
}"
